repository_name,date,views,unique_visitors/cloners
CRAIG,2024-06-30,1,1
CRAIG,2024-07-01,23,4
CRAIG,2024-07-02,6,3
CRAIG,2024-07-03,4,1
CRAIG,2024-07-04,5,3
CRAIG,2024-07-05,30,2
CRAIG,2024-07-07,2,2
CRAIG,2024-07-08,1,1
CRAIG,2024-07-09,14,6
CRAIG,2024-07-10,14,4
CRAIG,2024-07-11,5,3
CRAIG,2024-07-12,2,2
