repository_name,date,views,unique_visitors/cloners
CRAIG,2024-06-09,6,2
CRAIG,2024-06-10,17,5
CRAIG,2024-06-11,5,3
CRAIG,2024-06-12,23,5
CRAIG,2024-06-13,6,2
CRAIG,2024-06-14,8,3
CRAIG,2024-06-15,3,2
CRAIG,2024-06-16,2,1
CRAIG,2024-06-17,30,5
CRAIG,2024-06-18,48,9
CRAIG,2024-06-19,11,5
CRAIG,2024-06-20,31,5
CRAIG,2024-06-21,10,5
