repository_name,date,clones,unique_visitors/cloners
CRAIG,2024-11-03,1,1
CRAIG,2024-11-04,3,3
CRAIG,2024-11-05,2,2
CRAIG,2024-11-06,4,4
CRAIG,2024-11-07,2,2
CRAIG,2024-11-08,1,1
CRAIG,2024-11-09,2,2
CRAIG,2024-11-10,3,2
CRAIG,2024-11-11,3,3
CRAIG,2024-11-12,2,2
CRAIG,2024-11-13,1,1
CRAIG,2024-11-14,3,2
CRAIG,2024-11-15,1,1
