repository_name,site,views,unique_visitors/cloners
CRAIG,github.com,22,5
CRAIG,ibm.webex.com,20,14
CRAIG,Google,13,8
CRAIG,ibm.seismic.com,7,2
CRAIG,statics.teams.cdn.office.net,4,1
