repository_name,date,clones,unique_visitors/cloners
CRAIG,2024-02-23,7,5
CRAIG,2024-02-24,7,7
CRAIG,2024-02-25,3,3
CRAIG,2024-02-26,9,8
CRAIG,2024-02-27,10,7
CRAIG,2024-02-28,16,11
CRAIG,2024-02-29,5,4
CRAIG,2024-03-01,10,9
CRAIG,2024-03-02,2,2
CRAIG,2024-03-03,4,3
CRAIG,2024-03-04,4,4
CRAIG,2024-03-05,9,6
CRAIG,2024-03-06,5,4
CRAIG,2024-03-07,10,7
