repository_name,date,views,unique_visitors/cloners
CRAIG,2025-01-28,15,3
CRAIG,2025-01-29,2,2
CRAIG,2025-01-31,2,2
CRAIG,2025-02-01,3,2
CRAIG,2025-02-03,8,2
CRAIG,2025-02-05,4,2
CRAIG,2025-02-09,4,2
CRAIG,2025-02-10,4,2
