repository_name,site,views,unique_visitors/cloners
CRAIG,github.ibm.com,37,3
CRAIG,github.com,12,2
CRAIG,Google,8,7
CRAIG,statics.teams.cdn.office.net,1,1
CRAIG,research.ibm.com,1,1
CRAIG,ibm.webex.com,1,1
