repository_name,date,views,unique_visitors/cloners
CRAIG,2024-07-22,12,4
CRAIG,2024-07-23,73,9
CRAIG,2024-07-24,23,5
CRAIG,2024-07-25,20,6
CRAIG,2024-07-26,2,1
CRAIG,2024-07-28,2,1
CRAIG,2024-07-29,34,8
CRAIG,2024-07-30,1,1
CRAIG,2024-07-31,11,5
CRAIG,2024-08-01,10,1
CRAIG,2024-08-02,10,6
CRAIG,2024-08-03,60,1
CRAIG,2024-08-04,29,2
