repository_name,date,views,unique_visitors/cloners
CRAIG,2024-04-07,8,3
CRAIG,2024-04-08,18,7
CRAIG,2024-04-09,3,2
CRAIG,2024-04-10,37,16
CRAIG,2024-04-11,25,5
CRAIG,2024-04-12,27,7
CRAIG,2024-04-13,4,3
CRAIG,2024-04-14,5,3
CRAIG,2024-04-15,10,3
CRAIG,2024-04-16,25,4
CRAIG,2024-04-17,48,7
CRAIG,2024-04-18,10,4
CRAIG,2024-04-19,24,5
CRAIG,2024-04-20,1,1
