repository_name,site,views,unique_visitors/cloners
CRAIG,github.com,13,4
CRAIG,Google,10,9
CRAIG,ibm.webex.com,10,2
CRAIG,statics.teams.cdn.office.net,6,2
CRAIG,Bing,3,3
CRAIG,ibm.seismic.com,3,2
CRAIG,ibm.github.io,1,1
