repository_name,date,clones,unique_visitors/cloners
CRAIG,2024-05-06,9,5
CRAIG,2024-05-07,6,5
CRAIG,2024-05-08,10,8
CRAIG,2024-05-09,8,6
CRAIG,2024-05-10,15,9
CRAIG,2024-05-11,6,4
CRAIG,2024-05-12,2,2
CRAIG,2024-05-13,9,5
CRAIG,2024-05-14,4,2
CRAIG,2024-05-15,3,3
CRAIG,2024-05-16,11,6
CRAIG,2024-05-17,4,3
CRAIG,2024-05-18,5,4
CRAIG,2024-05-19,3,2
