repository_name,date,views,unique_visitors/cloners
CRAIG,2024-08-06,2,1
CRAIG,2024-08-07,11,5
CRAIG,2024-08-08,4,1
CRAIG,2024-08-09,13,2
CRAIG,2024-08-10,8,1
CRAIG,2024-08-12,14,7
CRAIG,2024-08-13,14,3
CRAIG,2024-08-14,2,1
CRAIG,2024-08-15,1,1
CRAIG,2024-08-16,17,9
CRAIG,2024-08-17,39,2
CRAIG,2024-08-19,6,3
