repository_name,date,clones,unique_visitors/cloners
CRAIG,2024-04-02,4,3
CRAIG,2024-04-03,9,9
CRAIG,2024-04-04,3,2
CRAIG,2024-04-05,16,11
CRAIG,2024-04-06,2,2
CRAIG,2024-04-07,1,1
CRAIG,2024-04-08,5,5
CRAIG,2024-04-09,3,3
CRAIG,2024-04-10,5,4
CRAIG,2024-04-11,8,6
CRAIG,2024-04-12,8,6
CRAIG,2024-04-13,1,1
CRAIG,2024-04-14,3,2
CRAIG,2024-04-15,4,3
