repository_name,date,views,unique_visitors/cloners
CRAIG,2024-11-29,8,3
CRAIG,2024-12-01,2,1
CRAIG,2024-12-02,1,1
CRAIG,2024-12-04,28,5
CRAIG,2024-12-05,5,4
CRAIG,2024-12-07,6,1
CRAIG,2024-12-08,2,1
CRAIG,2024-12-09,4,3
CRAIG,2024-12-10,5,5
CRAIG,2024-12-11,1,1
CRAIG,2024-12-12,20,4
