repository_name,date,clones,unique_visitors/cloners
CRAIG,2025-03-05,11,2
CRAIG,2025-03-06,14,5
CRAIG,2025-03-07,14,5
CRAIG,2025-03-08,13,3
CRAIG,2025-03-09,14,4
CRAIG,2025-03-10,14,4
CRAIG,2025-03-11,15,5
CRAIG,2025-03-12,16,5
CRAIG,2025-03-13,13,4
CRAIG,2025-03-14,3,3
CRAIG,2025-03-15,13,4
CRAIG,2025-03-16,15,5
CRAIG,2025-03-17,18,5
CRAIG,2025-03-18,13,4
