repository_name,site,views,unique_visitors/cloners
CRAIG,github.com,22,5
CRAIG,Google,17,8
CRAIG,ibm.webex.com,14,10
CRAIG,ibm.seismic.com,7,2
CRAIG,statics.teams.cdn.office.net,3,1
