repository_name,site,views,unique_visitors/cloners
CRAIG,github.ibm.com,24,2
CRAIG,github.com,12,2
CRAIG,Google,7,6
CRAIG,ibm.webex.com,2,2
CRAIG,statics.teams.cdn.office.net,1,1
CRAIG,research.ibm.com,1,1
