repository_name,date,views,unique_visitors/cloners
CRAIG,2024-10-20,1,1
CRAIG,2024-10-21,5,1
CRAIG,2024-10-22,3,1
CRAIG,2024-10-23,3,1
CRAIG,2024-10-24,27,4
CRAIG,2024-10-25,1,1
CRAIG,2024-10-28,2,2
CRAIG,2024-10-30,4,1
CRAIG,2024-10-31,2,1
