repository_name,site,views,unique_visitors/cloners
CRAIG,Google,4,3
CRAIG,github.com,1,1
CRAIG,ibm.github.io,1,1
CRAIG,ibm.seismic.com,1,1
CRAIG,yandex.ru,1,1
