repository_name,site,views,unique_visitors/cloners
CRAIG,app-iac.1gezfw1xuo3l.ca-tor.codeengine.appdomain.cloud,11,2
CRAIG,statics.teams.cdn.office.net,4,1
CRAIG,Google,3,3
CRAIG,github.com,2,2
CRAIG,Yahoo,1,1
