repository_name,date,clones,unique_visitors/cloners
CRAIG,2025-02-06,13,3
CRAIG,2025-02-07,14,5
CRAIG,2025-02-08,12,2
CRAIG,2025-02-09,12,3
CRAIG,2025-02-10,13,4
CRAIG,2025-02-11,13,4
CRAIG,2025-02-12,12,3
CRAIG,2025-02-13,6,4
CRAIG,2025-02-14,12,3
CRAIG,2025-02-15,12,2
CRAIG,2025-02-16,15,5
CRAIG,2025-02-17,14,4
CRAIG,2025-02-18,13,4
CRAIG,2025-02-19,14,4
