repository_name,date,clones,unique_visitors/cloners
CRAIG,2025-02-28,13,3
CRAIG,2025-03-01,12,3
CRAIG,2025-03-02,14,3
CRAIG,2025-03-03,14,3
CRAIG,2025-03-04,14,4
CRAIG,2025-03-05,12,3
CRAIG,2025-03-06,14,5
CRAIG,2025-03-07,14,5
CRAIG,2025-03-08,13,3
CRAIG,2025-03-09,14,4
CRAIG,2025-03-10,14,4
CRAIG,2025-03-11,15,5
CRAIG,2025-03-12,16,5
CRAIG,2025-03-13,13,4
