repository_name,date,clones,unique_visitors/cloners
CRAIG,2024-03-01,8,7
CRAIG,2024-03-02,2,2
CRAIG,2024-03-03,4,3
CRAIG,2024-03-04,4,4
CRAIG,2024-03-05,9,6
CRAIG,2024-03-06,5,4
CRAIG,2024-03-07,10,7
CRAIG,2024-03-08,16,11
CRAIG,2024-03-09,3,3
CRAIG,2024-03-10,3,3
CRAIG,2024-03-11,9,8
CRAIG,2024-03-12,7,5
CRAIG,2024-03-13,11,6
CRAIG,2024-03-14,3,2
