repository_name,site,views,unique_visitors/cloners
CRAIG,Google,57,13
CRAIG,ibm.webex.com,36,16
CRAIG,github.com,30,5
CRAIG,github.ibm.com,11,2
CRAIG,ibm.seismic.com,6,2
CRAIG,statics.teams.cdn.office.net,3,1
CRAIG,yandex.ru,1,1
