repository_name,date,clones,unique_visitors/cloners
CRAIG,2024-08-31,1,1
CRAIG,2024-09-01,1,1
CRAIG,2024-09-02,3,3
CRAIG,2024-09-03,3,3
CRAIG,2024-09-04,4,3
CRAIG,2024-09-05,2,2
CRAIG,2024-09-06,1,1
CRAIG,2024-09-07,2,2
CRAIG,2024-09-08,2,2
CRAIG,2024-09-09,1,1
CRAIG,2024-09-10,1,1
CRAIG,2024-09-11,4,4
CRAIG,2024-09-12,3,2
CRAIG,2024-09-13,2,2
