repository_name,site,views,unique_visitors/cloners
CRAIG,github.com,23,6
CRAIG,Google,17,8
CRAIG,ibm.webex.com,10,7
CRAIG,github.ibm.com,9,2
CRAIG,ibm.seismic.com,7,2
CRAIG,statics.teams.cdn.office.net,2,1
CRAIG,DuckDuckGo,1,1
