repository_name,site,views,unique_visitors/cloners
CRAIG,Google,68,17
CRAIG,ibm.webex.com,28,6
CRAIG,github.com,11,6
CRAIG,engineering.salesforce.com,1,1
CRAIG,search.brave.com,1,1
