repository_name,site,views,unique_visitors/cloners
CRAIG,Google,24,6
CRAIG,github.com,13,4
CRAIG,DuckDuckGo,9,1
CRAIG,Bing,3,3
CRAIG,community.ibm.com,1,1
CRAIG,statics.teams.cdn.office.net,1,1
CRAIG,ibm.webex.com,1,1
