repository_name,site,views,unique_visitors/cloners
CRAIG,github.com,389,7
CRAIG,ibm.webex.com,50,15
CRAIG,ibm.seismic.com,37,5
CRAIG,Google,35,7
CRAIG,github.ibm.com,8,3
CRAIG,statics.teams.cdn.office.net,5,1
CRAIG,ibm.com,1,1
CRAIG,Bing,1,1
