repository_name,site,views,unique_visitors/cloners
CRAIG,github.ibm.com,47,2
CRAIG,github.com,20,7
CRAIG,Google,16,8
CRAIG,ibm.seismic.com,8,3
CRAIG,ibm.webex.com,3,3
CRAIG,Bing,1,1
CRAIG,statics.teams.cdn.office.net,1,1
CRAIG,DuckDuckGo,1,1
