repository_name,site,views,unique_visitors/cloners
CRAIG,Google,69,2
CRAIG,ibm.webex.com,45,15
CRAIG,ibm.seismic.com,32,3
CRAIG,github.com,31,5
CRAIG,pkg.go.dev,3,1
CRAIG,github.ibm.com,2,2
CRAIG,Bing,1,1
