repository_name,date,views,unique_visitors/cloners
CRAIG,2025-04-12,3,1
CRAIG,2025-04-14,2,2
CRAIG,2025-04-15,3,3
CRAIG,2025-04-16,4,3
CRAIG,2025-04-17,2,2
CRAIG,2025-04-18,1,1
CRAIG,2025-04-20,1,1
CRAIG,2025-04-22,1,1
CRAIG,2025-04-24,1,1
