repository_name,date,views,unique_visitors/cloners
CRAIG,2024-08-01,10,1
CRAIG,2024-08-02,10,6
CRAIG,2024-08-03,60,1
CRAIG,2024-08-04,29,2
CRAIG,2024-08-05,6,3
CRAIG,2024-08-06,2,1
CRAIG,2024-08-07,11,5
CRAIG,2024-08-08,4,1
CRAIG,2024-08-09,13,2
CRAIG,2024-08-10,8,1
CRAIG,2024-08-12,14,7
CRAIG,2024-08-13,14,3
CRAIG,2024-08-14,2,1
