repository_name,site,views,unique_visitors/cloners
CRAIG,Google,3,3
CRAIG,ibm.webex.com,3,2
CRAIG,github.com,2,1
CRAIG,statics.teams.cdn.office.net,1,1
CRAIG,github.ibm.com,1,1
