repository_name,site,views,unique_visitors/cloners
CRAIG,github.com,58,6
CRAIG,ibm.webex.com,47,14
CRAIG,ibm.seismic.com,31,2
CRAIG,Google,28,3
CRAIG,github.ibm.com,8,3
CRAIG,statics.teams.cdn.office.net,3,1
CRAIG,ibm.com,1,1
CRAIG,Bing,1,1
