repository_name,date,clones,unique_visitors/cloners
CRAIG,2024-11-24,3,2
CRAIG,2024-11-25,1,1
CRAIG,2024-11-26,2,2
CRAIG,2024-11-27,2,2
CRAIG,2024-11-28,1,1
CRAIG,2024-11-29,2,2
CRAIG,2024-11-30,1,1
CRAIG,2024-12-01,2,2
CRAIG,2024-12-02,2,2
CRAIG,2024-12-03,1,1
CRAIG,2024-12-04,1,1
CRAIG,2024-12-05,2,2
CRAIG,2024-12-06,3,2
CRAIG,2024-12-07,1,1
