repository_name,date,views,unique_visitors/cloners
CRAIG,2024-02-09,137,15
CRAIG,2024-02-10,22,3
CRAIG,2024-02-11,156,5
CRAIG,2024-02-12,49,5
CRAIG,2024-02-13,43,10
CRAIG,2024-02-14,13,5
CRAIG,2024-02-15,50,7
CRAIG,2024-02-16,37,7
CRAIG,2024-02-17,16,3
CRAIG,2024-02-18,9,2
CRAIG,2024-02-19,60,7
CRAIG,2024-02-20,172,25
CRAIG,2024-02-21,142,13
CRAIG,2024-02-22,58,14
