repository_name,date,views,unique_visitors/cloners
CRAIG,2024-09-12,7,4
CRAIG,2024-09-13,4,2
CRAIG,2024-09-16,9,3
CRAIG,2024-09-17,60,8
CRAIG,2024-09-18,3,2
CRAIG,2024-09-19,7,7
CRAIG,2024-09-20,2,2
CRAIG,2024-09-22,2,1
CRAIG,2024-09-23,13,3
CRAIG,2024-09-24,2,1
CRAIG,2024-09-25,14,4
