repository_name,site,views,unique_visitors/cloners
CRAIG,github.com,23,6
CRAIG,ibm.webex.com,21,14
CRAIG,Google,19,9
CRAIG,ibm.seismic.com,8,3
CRAIG,statics.teams.cdn.office.net,4,1
