repository_name,date,views,unique_visitors/cloners
CRAIG,2024-03-19,20,6
CRAIG,2024-03-20,52,7
CRAIG,2024-03-21,13,3
CRAIG,2024-03-22,24,5
CRAIG,2024-03-23,55,6
CRAIG,2024-03-24,4,2
CRAIG,2024-03-25,24,6
CRAIG,2024-03-26,2,2
CRAIG,2024-03-27,14,5
CRAIG,2024-03-28,37,15
CRAIG,2024-03-29,6,3
CRAIG,2024-03-30,4,2
CRAIG,2024-03-31,3,2
CRAIG,2024-04-01,22,11
