repository_name,site,views,unique_visitors/cloners
CRAIG,github.com,33,4
CRAIG,ibm.webex.com,26,6
CRAIG,Google,13,10
CRAIG,Bing,5,1
CRAIG,engineering.salesforce.com,1,1
CRAIG,ibm.seismic.com,1,1
