repository_name,date,clones,unique_visitors/cloners
CRAIG,2024-12-17,3,2
CRAIG,2024-12-18,1,1
CRAIG,2024-12-19,2,2
CRAIG,2024-12-20,2,2
CRAIG,2024-12-21,1,1
CRAIG,2024-12-22,3,3
CRAIG,2024-12-23,3,3
CRAIG,2024-12-24,2,2
CRAIG,2024-12-25,1,1
CRAIG,2024-12-26,1,1
CRAIG,2024-12-27,5,5
CRAIG,2024-12-28,1,1
CRAIG,2024-12-29,4,3
CRAIG,2024-12-30,3,3
