repository_name,date,views,unique_visitors/cloners
CRAIG,2024-08-23,6,4
CRAIG,2024-08-24,8,3
CRAIG,2024-08-25,2,2
CRAIG,2024-08-26,8,1
CRAIG,2024-08-27,10,2
CRAIG,2024-08-28,8,4
CRAIG,2024-08-29,2,2
CRAIG,2024-08-30,7,4
CRAIG,2024-09-03,13,3
CRAIG,2024-09-04,22,5
