repository_name,site,views,unique_visitors/cloners
CRAIG,github.ibm.com,51,2
CRAIG,ibm.seismic.com,30,6
CRAIG,github.com,18,8
CRAIG,ibm.webex.com,12,4
CRAIG,Google,9,4
CRAIG,Bing,1,1
CRAIG,DuckDuckGo,1,1
