repository_name,date,clones,unique_visitors/cloners
CRAIG,2024-04-06,1,1
CRAIG,2024-04-07,1,1
CRAIG,2024-04-08,5,5
CRAIG,2024-04-09,3,3
CRAIG,2024-04-10,5,4
CRAIG,2024-04-11,8,6
CRAIG,2024-04-12,8,6
CRAIG,2024-04-13,1,1
CRAIG,2024-04-14,3,2
CRAIG,2024-04-15,4,3
CRAIG,2024-04-16,8,6
CRAIG,2024-04-17,21,8
CRAIG,2024-04-18,2,2
CRAIG,2024-04-19,14,6
