repository_name,date,views,unique_visitors/cloners
CRAIG,2024-03-05,12,7
CRAIG,2024-03-06,41,17
CRAIG,2024-03-07,65,11
CRAIG,2024-03-08,66,13
CRAIG,2024-03-09,3,1
CRAIG,2024-03-10,3,2
CRAIG,2024-03-11,101,16
CRAIG,2024-03-12,81,7
CRAIG,2024-03-13,87,18
CRAIG,2024-03-14,14,7
CRAIG,2024-03-15,81,11
CRAIG,2024-03-16,9,3
CRAIG,2024-03-17,3,2
CRAIG,2024-03-18,33,16
