repository_name,site,views,unique_visitors/cloners
CRAIG,Google,31,9
CRAIG,statics.teams.cdn.office.net,14,1
CRAIG,search.brave.com,5,1
CRAIG,Bing,2,2
CRAIG,github.com,1,1
