repository_name,date,views,unique_visitors/cloners
CRAIG,2024-12-16,5,4
CRAIG,2024-12-17,2,2
CRAIG,2024-12-21,2,2
CRAIG,2024-12-22,1,1
CRAIG,2024-12-28,7,2
