repository_name,date,views,unique_visitors/cloners
CRAIG,2024-04-27,34,2
CRAIG,2024-04-28,2,2
CRAIG,2024-04-29,14,6
CRAIG,2024-04-30,96,11
CRAIG,2024-05-01,19,5
CRAIG,2024-05-02,11,3
CRAIG,2024-05-03,34,12
CRAIG,2024-05-04,5,2
CRAIG,2024-05-06,18,8
CRAIG,2024-05-07,21,11
CRAIG,2024-05-08,28,3
CRAIG,2024-05-09,24,6
CRAIG,2024-05-10,84,15
