repository_name,site,views,unique_visitors/cloners
CRAIG,Google,70,20
CRAIG,ibm.webex.com,22,8
CRAIG,github.com,22,5
CRAIG,github.ibm.com,11,2
CRAIG,ibm.seismic.com,6,2
CRAIG,statics.teams.cdn.office.net,2,2
CRAIG,yandex.ru,1,1
CRAIG,ibm.github.io,1,1
