repository_name,date,clones,unique_visitors/cloners
CRAIG,2024-01-18,5,4
CRAIG,2024-01-19,17,13
CRAIG,2024-01-20,7,5
CRAIG,2024-01-21,3,3
CRAIG,2024-01-22,12,10
CRAIG,2024-01-23,10,9
CRAIG,2024-01-24,15,10
CRAIG,2024-01-25,9,7
CRAIG,2024-01-26,5,5
CRAIG,2024-01-27,5,4
CRAIG,2024-01-28,9,5
CRAIG,2024-01-29,12,5
CRAIG,2024-01-30,5,4
CRAIG,2024-01-31,4,3
