repository_name,site,views,unique_visitors/cloners
CRAIG,Google,68,16
CRAIG,ibm.webex.com,39,19
CRAIG,github.com,30,5
CRAIG,github.ibm.com,11,2
CRAIG,ibm.seismic.com,6,2
CRAIG,statics.teams.cdn.office.net,4,1
CRAIG,yandex.ru,1,1
