repository_name,date,clones,unique_visitors/cloners
CRAIG,2024-06-20,9,2
CRAIG,2024-06-21,3,3
CRAIG,2024-06-22,6,5
CRAIG,2024-06-23,4,3
CRAIG,2024-06-24,2,2
CRAIG,2024-06-25,4,3
CRAIG,2024-06-26,1,1
CRAIG,2024-06-27,1,1
CRAIG,2024-06-28,3,3
CRAIG,2024-06-29,2,2
CRAIG,2024-06-30,1,1
CRAIG,2024-07-01,9,5
CRAIG,2024-07-02,1,1
CRAIG,2024-07-03,3,3
