repository_name,date,views,unique_visitors/cloners
CRAIG,2024-10-01,3,2
CRAIG,2024-10-02,4,4
CRAIG,2024-10-03,5,4
CRAIG,2024-10-04,1,1
CRAIG,2024-10-05,1,1
CRAIG,2024-10-08,9,4
CRAIG,2024-10-10,2,2
CRAIG,2024-10-11,6,3
CRAIG,2024-10-12,2,2
CRAIG,2024-10-13,1,1
CRAIG,2024-10-14,3,3
