repository_name,site,views,unique_visitors/cloners
CRAIG,github.com,3,3
CRAIG,Google,2,2
CRAIG,ibm.github.io,1,1
CRAIG,ibm.seismic.com,1,1
CRAIG,yandex.ru,1,1
