repository_name,site,views,unique_visitors/cloners
CRAIG,statics.teams.cdn.office.net,14,1
CRAIG,Google,13,6
CRAIG,search.brave.com,5,1
CRAIG,github.com,1,1
CRAIG,Bing,1,1
