repository_name,date,clones,unique_visitors/cloners
CRAIG,2024-07-12,2,2
CRAIG,2024-07-13,2,2
CRAIG,2024-07-14,1,1
CRAIG,2024-07-15,3,2
CRAIG,2024-07-16,2,2
CRAIG,2024-07-17,3,3
CRAIG,2024-07-18,1,1
CRAIG,2024-07-19,1,1
CRAIG,2024-07-20,1,1
CRAIG,2024-07-21,1,1
CRAIG,2024-07-22,3,2
CRAIG,2024-07-23,1,1
CRAIG,2024-07-24,2,2
