repository_name,date,views,unique_visitors/cloners
CRAIG,2024-01-11,52,5
CRAIG,2024-01-12,29,3
CRAIG,2024-01-16,16,5
CRAIG,2024-01-17,30,5
CRAIG,2024-01-18,28,7
CRAIG,2024-01-19,51,10
CRAIG,2024-01-21,4,4
CRAIG,2024-01-22,23,5
CRAIG,2024-01-23,15,3
CRAIG,2024-01-24,18,10
