repository_name,site,views,unique_visitors/cloners
CRAIG,Google,66,16
CRAIG,ibm.webex.com,32,15
CRAIG,github.com,21,4
CRAIG,github.ibm.com,11,2
CRAIG,ibm.seismic.com,6,2
CRAIG,statics.teams.cdn.office.net,3,1
CRAIG,yandex.ru,1,1
CRAIG,ibm.github.io,1,1
