repository_name,date,views,unique_visitors/cloners
CRAIG,2024-07-15,19,4
CRAIG,2024-07-16,20,9
CRAIG,2024-07-17,1,1
CRAIG,2024-07-18,25,5
CRAIG,2024-07-19,16,4
CRAIG,2024-07-20,1,1
CRAIG,2024-07-21,2,2
CRAIG,2024-07-22,13,5
CRAIG,2024-07-23,73,9
CRAIG,2024-07-24,23,5
CRAIG,2024-07-25,20,6
CRAIG,2024-07-26,2,1
CRAIG,2024-07-28,2,1
