repository_name,site,views,unique_visitors/cloners
CRAIG,github.ibm.com,51,2
CRAIG,ibm.seismic.com,24,5
CRAIG,github.com,18,8
CRAIG,ibm.webex.com,14,6
CRAIG,Google,12,7
CRAIG,Bing,1,1
CRAIG,DuckDuckGo,1,1
