repository_name,site,views,unique_visitors/cloners
CRAIG,github.com,370,6
CRAIG,ibm.seismic.com,23,6
CRAIG,ibm.webex.com,10,3
CRAIG,Google,9,7
CRAIG,github.ibm.com,8,1
CRAIG,statics.teams.cdn.office.net,2,1
