repository_name,date,views,unique_visitors/cloners
CRAIG,2025-02-03,6,2
CRAIG,2025-02-05,4,2
CRAIG,2025-02-09,4,2
CRAIG,2025-02-10,4,2
CRAIG,2025-02-11,1,1
CRAIG,2025-02-12,6,4
CRAIG,2025-02-13,9,1
CRAIG,2025-02-14,2,2
CRAIG,2025-02-16,6,2
