repository_name,date,clones,unique_visitors/cloners
CRAIG,2024-01-13,1,1
CRAIG,2024-01-14,3,2
CRAIG,2024-01-15,3,3
CRAIG,2024-01-16,17,14
CRAIG,2024-01-17,7,7
CRAIG,2024-01-18,7,6
CRAIG,2024-01-19,17,13
CRAIG,2024-01-20,7,5
CRAIG,2024-01-21,3,3
CRAIG,2024-01-22,12,10
CRAIG,2024-01-23,10,9
CRAIG,2024-01-24,15,10
CRAIG,2024-01-25,9,7
CRAIG,2024-01-26,5,5
